nodes,lat,lon
54061,39.633645,-80.059074
54063,37.554062,-80.550329
54065,39.555002,-78.257345
54067,38.291432,-80.797515
54069,40.098932,-80.620728
54071,38.67445,-79.340617
54073,39.368133,-81.161172
54075,38.332606,-80.010121
54077,39.46903,-79.668865
54079,38.510513,-81.906109
54081,37.762469,-81.264672
54083,38.781095,-79.867788
54085,39.177112,-81.066317
54087,38.74295,-81.354494
54089,37.655999,-80.856325
54091,39.332478,-80.046554
54095,39.465634,-80.877219
54097,38.90253,-80.231606
54099,38.143642,-82.422666
54103,39.59818,-80.635399
54105,39.020034,-81.382975
54107,39.211602,-81.516234
55001,43.973757,-89.767228
55003,46.544424,-90.679691
55005,45.437192,-91.852892
55007,46.634199,-91.177282
55009,44.474024,-87.99613
55011,44.385633,-91.761294
55013,45.866897,-92.37573
55015,44.07841,-88.212132
55017,45.069092,-91.283505
55019,44.739346,-90.609953
55021,43.471882,-89.330472
55023,43.24991,-90.95123
55025,43.067468,-89.417852
55027,43.429628,-88.701939
55029,45.093417,-87.048683
55031,46.463218,-91.892477
55033,44.947751,-91.897645
55035,44.726355,-91.286414
55037,45.871828,-88.406988
55039,43.754722,-88.493284
55041,45.666881,-88.773326
55043,42.870028,-90.694229
55045,42.675522,-89.605074
55047,43.780247,-88.97038
55049,43.001021,-90.133691
55051,46.32655,-90.261298
55053,44.32459,-90.79951
55055,43.013804,-88.773985
55057,43.932836,-90.113984
55059,42.579703,-87.425005
55061,44.501032,-87.163304
55063,43.908222,-91.111758
55065,42.655578,-90.130292
55067,45.262381,-89.067725
55069,45.338417,-89.742309
55071,44.156137,-87.577352
55073,44.898036,-89.757823
55075,45.346899,-87.991198
55077,43.826053,-89.409095
55078,44.991304,-88.669251
55079,43.01766,-87.481554
55081,43.945175,-90.619969
55083,44.996575,-88.206516
55085,45.716176,-89.534533
55087,44.418226,-88.464988
55089,43.360752,-87.499304
55091,44.627436,-91.83489
55093,44.725336,-92.426279
55095,45.462041,-92.447066
55097,44.476246,-89.49807
55099,45.679072,-90.35965
55101,42.754122,-87.420877
55103,43.376199,-90.435693
55105,42.66988,-89.075284
55107,45.472734,-91.136745
55109,45.028959,-92.447284
55111,43.428001,-89.943318
55113,45.864913,-91.14713
55115,44.789641,-88.755813
55117,43.741232,-87.731516
55119,45.211656,-90.504853
55121,44.30305,-91.358867
55123,43.599366,-90.821983
55125,46.049848,-89.501254
55127,42.66811,-88.541731
55129,45.892489,-91.796422
55131,43.391156,-88.232917
55133,43.018368,-88.30424
55135,44.478004,-88.967005
55137,44.112823,-89.239786
55139,44.085707,-88.668149
55141,44.461413,-90.038825
56001,41.665514,-105.721883
56003,44.525117,-107.994848
56005,44.191999,-105.517014
56007,41.70359,-106.933153
56009,42.984623,-105.524752
56011,44.589266,-104.567298
56013,43.054831,-108.608935
56015,42.089455,-104.35354
56017,43.720209,-108.435076
56019,44.044048,-106.588541
56021,41.29283,-104.660395
56023,42.229993,-110.682961
56025,42.977645,-106.768219
56027,43.062159,-104.468373
56029,44.492387,-109.593597
56031,42.131593,-104.953963
56033,44.781369,-106.881211
56035,42.767928,-109.91617
56037,41.660328,-108.875677
56039,44.048662,-110.426087
56041,41.284726,-110.558947
56043,43.878831,-107.669052
56045,43.846213,-104.57002
2170,62.279094,-149.619094
2261,61.349843,-145.023109
2164,58.108507,-156.413413
2150,57.7044,-153.918372
2188,67.005066,-160.021086
2070,59.543326,-158.267123
2180,64.783686,-164.188912
2220,57.193204,-135.367396
2240,63.864997,-143.218628
2290,65.375727,-151.57785
26039,44.680175,-84.611343
48105,30.717532,-101.404211
21203,37.36105,-84.314368
13025,31.197334,-81.982978
54109,37.60366,-81.549032
13319,32.804266,-83.175512
2050,60.929141,-160.152625
54007,38.69933,-80.73166
48267,30.479472,-99.746396
54093,39.111175,-79.559968
